,Course,TermName,ClassAveLetter,ClassAveNum,SubjectCode,URL,Instructor,Instructor_1,Instructor_2,Instructor_3
1148,BIOL300,F2021,B,3.0,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-300,"Schöck, Frieder; Moon, Nam Sung","Schöck, Frieder","Moon, Nam Sung",
1149,BIOL300,F2022,B-,2.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-300,"Schöck, Frieder; Moon, Nam Sung","Schöck, Frieder","Moon, Nam Sung",
1150,BIOL300,F2023,B-,2.7,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-300,"Schöck, Frieder; Moon, Nam Sung","Schöck, Frieder","Moon, Nam Sung",
1151,BIOL301,F2015,A-,3.7,BIOL,https://www.mcgill.ca/study/2015-2016/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Harrison, Paul","Reyes Lamothe, Rodrigo"
1152,BIOL301,W2016,A-,3.7,BIOL,https://www.mcgill.ca/study/2015-2016/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Harrison, Paul","Reyes Lamothe, Rodrigo"
1153,BIOL301,F2016,B+,3.3,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Harrison, Paul","Reyes Lamothe, Rodrigo"
1154,BIOL301,W2017,A-,3.7,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Harrison, Paul","Reyes Lamothe, Rodrigo"
1155,BIOL301,F2017,A-,3.7,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Harrison, Paul","Reyes Lamothe, Rodrigo"
1156,BIOL301,W2018,A-,3.7,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Harrison, Paul","Reyes Lamothe, Rodrigo"
1157,BIOL301,F2018,A-,3.7,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Harrison, Paul","Reyes Lamothe, Rodrigo"
1158,BIOL301,W2019,A-,3.7,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Harrison, Paul","Reyes Lamothe, Rodrigo"
1159,BIOL301,F2019,A-,3.7,BIOL,https://www.mcgill.ca/study/2019-2020/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Harrison, Paul","Reyes Lamothe, Rodrigo"
1160,BIOL301,F2020,A,4.0,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-301,"Zheng, Huanquan; Western, Tamara; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Western, Tamara","Harrison, Paul"
1161,BIOL301,W2021,A,4.0,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-301,"Zheng, Huanquan; Western, Tamara; Harrison, Paul; Reyes Lamothe, Rodrigo","Zheng, Huanquan","Western, Tamara","Harrison, Paul"
1162,BIOL301,F2021,A,4.0,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Leroux, Maxime; Hayer, Arnold","Zheng, Huanquan","Harrison, Paul","Leroux, Maxime"
1163,BIOL301,W2022,A-,3.7,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-301,"Zheng, Huanquan; Harrison, Paul; Leroux, Maxime; Hayer, Arnold","Zheng, Huanquan","Harrison, Paul","Leroux, Maxime"
1164,BIOL301,F2022,A-,3.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-301,"Reyes Lamothe, Rodrigo; Harrison, Paul; Leroux, Maxime","Reyes Lamothe, Rodrigo","Harrison, Paul","Leroux, Maxime"
1165,BIOL301,W2023,A-,3.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-301,"Hayer, Arnold; Harrison, Paul; Leroux, Maxime","Hayer, Arnold","Harrison, Paul","Leroux, Maxime"
1166,BIOL301,F2023,A,4.0,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-301,"Reyes Lamothe, Rodrigo; Harrison, Paul; Leroux, Maxime","Reyes Lamothe, Rodrigo","Harrison, Paul","Leroux, Maxime"
1167,BIOL301,W2024,A,4.0,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-301,"Hayer, Arnold; Harrison, Paul; Leroux, Maxime","Hayer, Arnold","Harrison, Paul","Leroux, Maxime"
1168,BIOL302,F2022,A-,3.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-302,"Western, Tamara; Schoen, Daniel J; Lasko, Paul","Western, Tamara","Schoen, Daniel J","Lasko, Paul"
1169,BIOL302,F2023,A-,3.7,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-302,"Schoen, Daniel J; Lasko, Paul; Western, Tamara","Schoen, Daniel J","Lasko, Paul","Western, Tamara"
1170,BIOL303,W2015,B,3.0,BIOL,https://www.mcgill.ca/study/2014-2015/courses/biol-303,"Kaitna, Susanne; Rao, Yong; Dufort, Daniel","Kaitna, Susanne","Rao, Yong","Dufort, Daniel"
1171,BIOL303,W2016,B+,3.3,BIOL,https://www.mcgill.ca/study/2015-2016/courses/biol-303,"Hendricks, Shelton; Rao, Yong; Dufort, Daniel","Hendricks, Shelton","Rao, Yong","Dufort, Daniel"
1172,BIOL303,W2017,B+,3.3,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-303,"Hendricks, Shelton; Rao, Yong; Dufort, Daniel","Hendricks, Shelton","Rao, Yong","Dufort, Daniel"
1173,BIOL303,W2018,B+,3.3,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-303,"Hendricks, Shelton; Rao, Yong; Dufort, Daniel","Hendricks, Shelton","Rao, Yong","Dufort, Daniel"
1174,BIOL303,W2019,B,3.0,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-303,"Hendricks, Shelton; Rao, Yong; Dufort, Daniel","Hendricks, Shelton","Rao, Yong","Dufort, Daniel"
1175,BIOL303,W2021,B,3.0,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-303,"Gerhold, Abigail; Rao, Yong; Dufort, Daniel","Gerhold, Abigail","Rao, Yong","Dufort, Daniel"
1176,BIOL303,W2022,B+,3.3,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-303,"Gerhold, Abigail; Rao, Yong; Dufort, Daniel","Gerhold, Abigail","Rao, Yong","Dufort, Daniel"
1177,BIOL303,W2023,B+,3.3,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-303,"Gerhold, Abigail; Rao, Yong; Dufort, Daniel","Gerhold, Abigail","Rao, Yong","Dufort, Daniel"
1178,BIOL304,F2017,B,3.0,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-304,"Bell, Graham","Bell, Graham",,
1179,BIOL304,F2018,B+,3.3,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-304,"Bell, Graham","Bell, Graham",,
1180,BIOL304,F2019,B+,3.3,BIOL,https://www.mcgill.ca/study/2019-2020/courses/biol-304,"Bell, Graham","Bell, Graham",,
1181,BIOL304,F2020,B+,3.3,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-304,"Bell, Graham","Bell, Graham",,
1182,BIOL304,F2021,A-,3.7,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-304,"Bell, Graham","Bell, Graham",,
1183,BIOL304,F2022,B+,3.3,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-304,"Bell, Graham; Turney, Shaun","Bell, Graham","Turney, Shaun",
1184,BIOL304,F2023,B+,3.3,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-304,"Hendry, Andrew; Larsson, Hans Carl; Abouheif, Ehab","Hendry, Andrew","Larsson, Hans Carl","Abouheif, Ehab"
1185,BIOL305,W2015,B+,3.3,BIOL,https://www.mcgill.ca/study/2014-2015/courses/biol-305,"Millien, Virginie; Larsson, Hans Carl; Bell, Graham","Millien, Virginie","Larsson, Hans Carl","Bell, Graham"
1186,BIOL305,W2017,B,3.0,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-305,"Barrett, Rowan; Larsson, Hans Carl; Green, David M; Bell, Graham","Barrett, Rowan","Larsson, Hans Carl","Green, David M"
1187,BIOL305,W2022,B+,3.3,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-305,"Barrett, Rowan; Larsson, Hans Carl; Bell, Graham; Green, David M; Hendry, Andrew","Barrett, Rowan","Larsson, Hans Carl","Bell, Graham"
1188,BIOL305,W2023,B+,3.3,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-305,"Barrett, Rowan; Bell, Graham; Turney, Shaun; Larsson, Hans Carl","Barrett, Rowan","Bell, Graham","Turney, Shaun"
1189,BIOL305,W2024,A-,3.7,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-305,"Turney, Shaun; Larsson, Hans Carl; Bell, Graham; Barrett, Rowan; Fussmann, Gregor","Turney, Shaun","Larsson, Hans Carl","Bell, Graham"
1190,BIOL306,F2015,B+,3.3,BIOL,https://www.mcgill.ca/study/2015-2016/courses/biol-306,"Watt, Alanna; Dent, Joseph Alan; Sakata, Jon","Watt, Alanna","Dent, Joseph Alan","Sakata, Jon"
1191,BIOL306,F2016,B+,3.3,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-306,"Watt, Alanna; Sakata, Jon","Watt, Alanna","Sakata, Jon",
1192,BIOL306,F2017,B+,3.3,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-306,"Dent, Joseph Alan; Sakata, Jon; Watt, Alanna; Oyama, Tomoko","Dent, Joseph Alan","Sakata, Jon","Watt, Alanna"
1193,BIOL306,F2018,B+,3.3,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-306,"Watt, Alanna; Dent, Joseph Alan; Oyama, Tomoko","Watt, Alanna","Dent, Joseph Alan","Oyama, Tomoko"
1194,BIOL306,F2019,B+,3.3,BIOL,https://www.mcgill.ca/study/2019-2020/courses/biol-306,"Sakata, Jon; Dent, Joseph Alan; Watt, Alanna","Sakata, Jon","Dent, Joseph Alan","Watt, Alanna"
1195,BIOL306,F2020,A,4.0,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-306,"Sakata, Jon; Dent, Joseph Alan; Watt, Alanna","Sakata, Jon","Dent, Joseph Alan","Watt, Alanna"
1196,BIOL306,F2021,A-,3.7,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-306,"Sakata, Jon; Dent, Joseph Alan; Watt, Alanna","Sakata, Jon","Dent, Joseph Alan","Watt, Alanna"
1197,BIOL306,F2022,B+,3.3,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-306,"Sakata, Jon; Dent, Joseph Alan","Sakata, Jon","Dent, Joseph Alan",
1198,BIOL306,F2023,B+,3.3,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-306,"Sakata, Jon; Dent, Joseph Alan","Sakata, Jon","Dent, Joseph Alan",
1199,BIOL307,W2018,B+,3.3,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-307,"Reader, Simon; Guigueno, Mélanie","Reader, Simon","Guigueno, Mélanie",
1200,BIOL307,W2019,B+,3.3,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-307,"Reader, Simon; Lefebvre, Louis; Guigueno, Mélanie; Kalbitzer, Urs","Reader, Simon","Lefebvre, Louis","Guigueno, Mélanie"
1201,BIOL307,W2023,A-,3.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-307,"Reader, Simon; Sakata, Jon; Guigueno, Mélanie","Reader, Simon","Sakata, Jon","Guigueno, Mélanie"
1202,BIOL307,W2024,A-,3.7,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-307,"Guigueno, Mélanie; Sakata, Jon","Guigueno, Mélanie","Sakata, Jon",
1203,BIOL308,F2016,B,3.0,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-308,"Guichard, Frederic","Guichard, Frederic",,
1204,BIOL308,F2017,B,3.0,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-308,"Guichard, Frederic","Guichard, Frederic",,
1205,BIOL308,F2018,B,3.0,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-308,"Guichard, Frederic","Guichard, Frederic",,
1206,BIOL308,F2019,B+,3.3,BIOL,https://www.mcgill.ca/study/2019-2020/courses/biol-308,"Guichard, Frederic","Guichard, Frederic",,
1207,BIOL308,F2020,B+,3.3,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-308,"Guichard, Frederic","Guichard, Frederic",,
1208,BIOL308,F2021,B,3.0,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-308,"Guichard, Frederic","Guichard, Frederic",,
1209,BIOL308,F2023,B+,3.3,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-308,"Guichard, Frederic","Guichard, Frederic",,
1210,BIOL309,F2013,A-,3.7,BIOL,https://www.mcgill.ca/study/2013-2014/courses/biol-309,"Glass, Leon","Glass, Leon",,
1211,BIOL309,F2015,B+,3.3,BIOL,https://www.mcgill.ca/study/2015-2016/courses/biol-309,"Glass, Leon","Glass, Leon",,
1212,BIOL309,F2016,A-,3.7,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-309,"Glass, Leon","Glass, Leon",,
1213,BIOL309,F2017,B+,3.3,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-309,"Glass, Leon; Bub, Gil","Glass, Leon","Bub, Gil",
1214,BIOL309,F2018,A-,3.7,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-309,"Bub, Gil","Bub, Gil",,
1215,BIOL309,F2019,A-,3.7,BIOL,https://www.mcgill.ca/study/2019-2020/courses/biol-309,"Bub, Gil","Bub, Gil",,
1216,BIOL309,F2020,A-,3.7,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-309,"Bub, Gil","Bub, Gil",,
1217,BIOL309,F2021,A-,3.7,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-309,"Bub, Gil","Bub, Gil",,
1218,BIOL309,F2022,B+,3.3,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-309,"Bub, Gil","Bub, Gil",,
1219,BIOL309,F2023,A-,3.7,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-309,"Bub, Gil","Bub, Gil",,
1220,BIOL310,W2017,B+,3.3,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-310,"Davies, Thomas; Gray, Heather; Marleau, Justin","Davies, Thomas","Gray, Heather","Marleau, Justin"
1221,BIOL310,W2019,A-,3.7,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-310,"Sunday, Jennifer","Sunday, Jennifer",,
1222,BIOL310,W2021,A-,3.7,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-310,"Sunday, Jennifer; Gonzalez, Andrew; Pollock, Laura","Sunday, Jennifer","Gonzalez, Andrew","Pollock, Laura"
1223,BIOL310,W2022,A-,3.7,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-310,"Sunday, Jennifer; Gonzalez, Andrew; Pollock, Laura","Sunday, Jennifer","Gonzalez, Andrew","Pollock, Laura"
1224,BIOL310,W2023,B+,3.3,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-310,"Pollock, Laura; Iversen, Lars Lonsmann","Pollock, Laura","Iversen, Lars Lonsmann",
1225,BIOL310,W2024,A-,3.7,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-310,"Pollock, Laura; Iversen, Lars Lonsmann","Pollock, Laura","Iversen, Lars Lonsmann",
1226,BIOL311,W2023,A-,3.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-311,"Cristescu, Elena; Bell, Graham; Schoen, Daniel J; Gonzalez, Andrew; Turney, Shaun","Cristescu, Elena","Bell, Graham","Schoen, Daniel J"
1227,BIOL313,W2019,B+,3.3,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-313,"Weber, Stephanie; Zetka, Monique","Weber, Stephanie","Zetka, Monique",
1228,BIOL313,W2021,B+,3.3,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-313,"Weber, Stephanie","Weber, Stephanie",,
1229,BIOL313,W2022,A-,3.7,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-313,"Weber, Stephanie","Weber, Stephanie",,
1230,BIOL313,W2023,A-,3.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-313,"Weber, Stephanie; Zetka, Monique","Weber, Stephanie","Zetka, Monique",
1231,BIOL314,F2014,B,3.0,BIOL,https://www.mcgill.ca/study/2014-2015/courses/biol-314,"Majewska, Loydie; Tonin, Patricia N; Ursini-Siegel, Giuseppina","Majewska, Loydie","Tonin, Patricia N","Ursini-Siegel, Giuseppina"
1232,BIOL314,F2016,B,3.0,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-314,"Majewska, Loydie; Christensen, Karen Elizabeth; Tonin, Patricia N","Majewska, Loydie","Christensen, Karen Elizabeth","Tonin, Patricia N"
1233,BIOL314,F2018,B,3.0,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-314,"Majewska, Loydie; Christensen, Karen Elizabeth; Del Rincon, Sonia Victoria; Duchaine, Thomas; Dankort, David","Majewska, Loydie","Christensen, Karen Elizabeth","Del Rincon, Sonia Victoria"
1234,BIOL314,W2021,B+,3.3,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-314,"Dankort, David; Christensen, Karen Elizabeth","Dankort, David","Christensen, Karen Elizabeth",
1235,BIOL314,W2022,B-,2.7,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-314,"Dankort, David","Dankort, David",,
1236,BIOL314,W2023,B-,2.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-314,"Dankort, David","Dankort, David",,
1237,BIOL314,W2024,B,3.0,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-314,"Dankort, David","Dankort, David",,
1238,BIOL320,W2016,A-,3.7,BIOL,https://www.mcgill.ca/study/2015-2016/courses/biol-320,"Woolley, Sarah; Sakata, Jon","Woolley, Sarah","Sakata, Jon",
1239,BIOL320,W2017,A-,3.7,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-320,"Woolley, Sarah; Sakata, Jon","Woolley, Sarah","Sakata, Jon",
1240,BIOL320,W2018,A-,3.7,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-320,"Woolley, Sarah; Sakata, Jon","Woolley, Sarah","Sakata, Jon",
1241,BIOL320,W2021,A-,3.7,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-320,"Woolley, Sarah; Sakata, Jon","Woolley, Sarah","Sakata, Jon",
1242,BIOL320,W2022,B+,3.3,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-320,"Woolley, Sarah; Sakata, Jon","Woolley, Sarah","Sakata, Jon",
1243,BIOL320,W2023,A-,3.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-320,"Sakata, Jon; Woolley, Sarah","Sakata, Jon","Woolley, Sarah",
1244,BIOL342,W2017,A-,3.7,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-342,"Gregory-Eaves, Irene; Chapman, Lauren; Ricciardi, Anthony","Gregory-Eaves, Irene","Chapman, Lauren","Ricciardi, Anthony"
1245,BIOL342,W2023,A-,3.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-342,"Gregory-Eaves, Irene; Price, Neil","Gregory-Eaves, Irene","Price, Neil",
1246,BIOL352,W2021,A,4.0,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-352,"Larsson, Hans Carl","Larsson, Hans Carl",,
1247,BIOL352,W2022,A,4.0,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-352,"Larsson, Hans Carl","Larsson, Hans Carl",,
1248,BIOL352,W2024,A,4.0,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-352,"Larsson, Hans Carl","Larsson, Hans Carl",,
1249,BIOL370,F2016,B,3.0,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-370,"Palmour, Roberta M; Pastinen, Tomi Markku; Mitchell, John James","Palmour, Roberta M","Pastinen, Tomi Markku","Mitchell, John James"
1250,BIOL370,F2017,B+,3.3,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-370,"Palmour, Roberta M; Mitchell, John James; Richards, John Brent; Trakadis, Ioannis; Ao, Asangla; Fitzpatrick, Jennifer; Ryan, Aimee; Engert, James; Yamanaka, Yojiro","Palmour, Roberta M","Mitchell, John James","Richards, John Brent"
1251,BIOL370,F2018,B+,3.3,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-370,"Palmour, Roberta M; Mitchell, John James; Richards, John Brent; Trakadis, Ioannis; Ernst, Carl; Ao, Asangla; Fitzpatrick, Jennifer; Ryan, Aimee; Engert, James; Yamanaka, Yojiro","Palmour, Roberta M","Mitchell, John James","Richards, John Brent"
1252,BIOL370,F2020,B+,3.3,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-370,"Palmour, Roberta M; Mitchell, John James; Richards, John Brent; Trakadis, Yannis; Ernst, Carl; Ao, Asangla; Fitzpatrick, Jennifer; Engert, Jamie; Bailey, Swneke; Majewska, Loydie","Palmour, Roberta M","Mitchell, John James","Richards, John Brent"
1253,BIOL370,F2022,B,3.0,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-370,"Palmour, Roberta M; Richards, John Brent; Trakadis, Yannis; Ernst, Carl; Ao, Asangla; Fitzpatrick, Jennifer; Engert, Jamie; Bailey, Swneke; Majewska, Loydie; Kitzler, Thomas","Palmour, Roberta M","Richards, John Brent","Trakadis, Yannis"
1254,BIOL373,F2015,B,3.0,BIOL,https://www.mcgill.ca/study/2015-2016/courses/biol-373,"Leung, Brian","Leung, Brian",,
1255,BIOL373,F2016,B,3.0,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-373,"Leung, Brian","Leung, Brian",,
1256,BIOL373,F2017,B,3.0,BIOL,https://www.mcgill.ca/study/2017-2018/courses/biol-373,"Leung, Brian","Leung, Brian",,
1257,BIOL373,F2018,B,3.0,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-373,"Leung, Brian","Leung, Brian",,
1258,BIOL373,F2019,B+,3.3,BIOL,https://www.mcgill.ca/study/2019-2020/courses/biol-373,"Leung, Brian","Leung, Brian",,
1259,BIOL395,F2018,A-,3.7,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-395,"Hayer, Arnold; Gehring, Kalle Burgess; Guichard, Frederic; Western, Tamara; Brouhard, Gary; Kleinman, Claudia; Oeffinger, Marlene; Reyes Lamothe, Rodrigo; Weber, Stephanie","Hayer, Arnold","Gehring, Kalle Burgess","Guichard, Frederic"
1260,BIOL395,F2019,B+,3.3,BIOL,https://www.mcgill.ca/study/2019-2020/courses/biol-395,"Hayer, Arnold; Wiseman, Paul; Guichard, Frederic; Michnick, Stephen W.; Brouhard, Gary; Oeffinger, Marlene; Ehrlicher, Allen; Xia, Yu; Hendricks, Adam; Bui, Khanh Huy","Hayer, Arnold","Wiseman, Paul","Guichard, Frederic"
1261,BIOL395,F2020,A-,3.7,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-395,"Hayer, Arnold; Wiseman, Paul; Guichard, Frederic; Fussmann, Gregor; Francois, Paul; Kleinman, Claudia; Oeffinger, Marlene; Ehrlicher, Allen; Hendricks, Michael; Bui, Khanh Huy","Hayer, Arnold","Wiseman, Paul","Guichard, Frederic"
1262,BIOL395,F2021,A,4.0,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-395,"Hayer, Arnold; Wiseman, Paul; Guichard, Frederic; Fussmann, Gregor; Francois, Paul; Kleinman, Claudia; Oeffinger, Marlene; Ehrlicher, Allen; Hendricks, Michael; Bui, Khanh Huy","Hayer, Arnold","Wiseman, Paul","Guichard, Frederic"
1263,BIOL395,F2022,A-,3.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-395,"Hayer, Arnold; Francois, Paul; Kleinman, Claudia; Oeffinger, Marlene; Ehrlicher, Allen; Hendricks, Michael; Bui, Khanh Huy; Weber, Stephanie; Reznikov, Natalie; Gerhold, Abigail","Hayer, Arnold","Francois, Paul","Kleinman, Claudia"
1264,BIOL395,F2023,B+,3.3,BIOL,https://www.mcgill.ca/study/2023-2024/courses/biol-395,"Hayer, Arnold; Wiseman, Paul; Hendry, Andrew; Guichard, Frederic; Fussmann, Gregor; Leung, Brian; Abouheif, Ehab; Kleinman, Claudia; Oeffinger, Marlene; Hendricks, Michael","Hayer, Arnold","Wiseman, Paul","Hendry, Andrew"
1265,BIOL427,F2015,A-,3.7,BIOL,https://www.mcgill.ca/study/2015-2016/courses/biol-427,"Green, David M","Green, David M",,
1266,BIOL432,F2021,B+,3.3,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-432,"Gregory-Eaves, Irene; Fussmann, Gregor","Gregory-Eaves, Irene","Fussmann, Gregor",
1267,BIOL436,F2020,A-,3.7,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-436,"Abouheif, Ehab; Reader, Simon","Abouheif, Ehab","Reader, Simon",
1268,BIOL436,F2022,A-,3.7,BIOL,https://www.mcgill.ca/study/2022-2023/courses/biol-436,"Abouheif, Ehab; Reader, Simon","Abouheif, Ehab","Reader, Simon",
1269,BIOL465,F2016,A-,3.7,BIOL,https://www.mcgill.ca/study/2016-2017/courses/biol-465,"Chapman, Lauren; Gray, Heather; Green, David M","Chapman, Lauren","Gray, Heather","Green, David M"
1270,BIOL465,F2018,A-,3.7,BIOL,https://www.mcgill.ca/study/2018-2019/courses/biol-465,"Chapman, Lauren","Chapman, Lauren",,
1271,BIOL465,F2020,A-,3.7,BIOL,https://www.mcgill.ca/study/2020-2021/courses/biol-465,"Gonzalez, Andrew; Chapman, Lauren","Gonzalez, Andrew","Chapman, Lauren",
1272,BIOL465,F2021,B+,3.3,BIOL,https://www.mcgill.ca/study/2021-2022/courses/biol-465,"Chapman, Lauren; Gonzalez, Andrew","Chapman, Lauren","Gonzalez, Andrew",
