Class,Course,TermName,ClassAveLetter,ClassAveNum,Credits,
PHYS339-201801,PHYS339,W2018,A-,3.7,3,
PHYS339-201901,PHYS339,W2019,A-,3.7,3,
PHYS339-202201,PHYS339,W2022,A-,3.7,3,
PHYS339-202301,PHYS339,W2023,A-,3.7,3,
PHYS339-202401,PHYS339,W2024,A-,3.7,3,
PHYS340-201609,PHYS340,F2016,B,3.0,3,
PHYS340-201709,PHYS340,F2017,B,3.0,3,
PHYS340-201809,PHYS340,F2018,B,3.0,3,
PHYS340-201909,PHYS340,F2019,B+,3.3,3,
PHYS340-202009,PHYS340,F2020,A-,3.7,3,
PHYS340-202109,PHYS340,F2021,B+,3.3,3,
PHYS340-202209,PHYS340,F2022,B+,3.3,3,
PHYS340-202309,PHYS340,F2023,B-,2.7,3,
PHYS342-201801,PHYS342,W2018,B+,3.3,3,
PHYS342-201901,PHYS342,W2019,B+,3.3,3,
PHYS342-202101,PHYS342,W2021,A,4.0,3,
PHYS342-202201,PHYS342,W2022,A-,3.7,3,
PHYS342-202301,PHYS342,W2023,B+,3.3,3,
PHYS342-202401,PHYS342,W2024,A-,3.7,3,
PHYS346-202009,PHYS346,F2020,A-,3.7,3,
PHYS346-202109,PHYS346,F2021,B+,3.3,3,
PHYS346-202209,PHYS346,F2022,B+,3.3,3,
PHYS346-202309,PHYS346,F2023,B+,3.3,3,
PHYS350-201609,PHYS350,F2016,B,3.0,3,
PHYS350-201709,PHYS350,F2017,B+,3.3,3,
PHYS350-201809,PHYS350,F2018,A-,3.7,3,
PHYS350-201909,PHYS350,F2019,A-,3.7,3,
PHYS350-202009,PHYS350,F2020,A,4.0,3,
PHYS350-202109,PHYS350,F2021,B+,3.3,3,
PHYS350-202209,PHYS350,F2022,A-,3.7,3,
PHYS350-202309,PHYS350,F2023,B+,3.3,3,
PHYS351-201701,PHYS351,W2017,A-,3.7,3,
PHYS351-201801,PHYS351,W2018,A-,3.7,3,
PHYS351-201901,PHYS351,W2019,A-,3.7,3,
PHYS351-202101,PHYS351,W2021,A-,3.7,3,
PHYS351-202301,PHYS351,W2023,B+,3.3,3,
PHYS352-201709,PHYS352,F2017,A-,3.7,3,
PHYS352-201809,PHYS352,F2018,B+,3.3,3,
PHYS352-201909,PHYS352,F2019,A-,3.7,3,
PHYS352-202009,PHYS352,F2020,A,4.0,3,
PHYS352-202209,PHYS352,F2022,B+,3.3,3,
PHYS352-202309,PHYS352,F2023,B+,3.3,3,
PHYS357-201509,PHYS357,F2015,A-,3.7,3,
PHYS357-201609,PHYS357,F2016,B+,3.3,3,
PHYS357-201709,PHYS357,F2017,B+,3.3,3,
PHYS357-201809,PHYS357,F2018,B+,3.3,3,
PHYS357-202009,PHYS357,F2020,A,4.0,3,
PHYS357-202109,PHYS357,F2021,A-,3.7,3,
PHYS357-202209,PHYS357,F2022,B+,3.3,3,
PHYS357-202309,PHYS357,F2023,B+,3.3,3,
PHYS359-201701,PHYS359,W2017,A-,3.7,3,
PHYS359-201801,PHYS359,W2018,A-,3.7,3,
PHYS359-201901,PHYS359,W2019,A,4.0,3,
PHYS359-202101,PHYS359,W2021,A-,3.7,3,
PHYS359-202201,PHYS359,W2022,A-,3.7,3,
PHYS362-201601,PHYS362,W2016,B+,3.3,3,
PHYS362-201701,PHYS362,W2017,B+,3.3,3,
PHYS362-201801,PHYS362,W2018,A-,3.7,3,
PHYS362-201901,PHYS362,W2019,A-,3.7,3,
PHYS362-202101,PHYS362,W2021,A,4.0,3,
PHYS362-202201,PHYS362,W2022,B+,3.3,3,
PHYS362-202301,PHYS362,W2023,A-,3.7,3,
PHYS362-202401,PHYS362,W2024,A-,3.7,3,
PHYS434-201901,PHYS434,W2019,B,3.0,3,
PHYS434-201909,PHYS434,F2019,B+,3.3,3,
PHYS439-201809,PHYS439,F2018,A-,3.7,3,
PHYS446-201709,PHYS446,F2017,B,3.0,3,
PHYS446-201809,PHYS446,F2018,A-,3.7,3,
PHYS446-201909,PHYS446,F2019,A-,3.7,3,
PHYS447-201901,PHYS447,W2019,B+,3.3,3,
PHYS447-202401,PHYS447,W2024,B+,3.3,3,
PHYS457-201601,PHYS457,W2016,B+,3.3,3,
PHYS457-201701,PHYS457,W2017,B,3.0,3,
PHYS457-201801,PHYS457,W2018,A-,3.7,3,
PHYS457-201901,PHYS457,W2019,B+,3.3,3,
PHYS457-202101,PHYS457,W2021,A-,3.7,3,
PHYS457-202201,PHYS457,W2022,B+,3.3,3,
PHYS457-202301,PHYS457,W2023,A-,3.7,3,
PHYS457-202401,PHYS457,W2024,A-,3.7,3,
PHYS459D2-202401,PHYS459D2,W2024,A,4.0,3,
PHYS512-201909,PHYS512,F2019,A-,3.7,3,
PHYS512-202209,PHYS512,F2022,A-,3.7,3,
PHYS512-202309,PHYS512,F2023,A-,3.7,3,
PHYS514-201901,PHYS514,W2019,B+,3.3,3,
PHYS514-202101,PHYS514,W2021,A-,3.7,3,
PHYS514-202201,PHYS514,W2022,A,4.0,3,
PHYS514-202301,PHYS514,W2023,A-,3.7,3,
PHYS514-202401,PHYS514,W2024,A-,3.7,3,
PHYS519-201801,PHYS519,W2018,A-,3.7,3,
PHYS519-202201,PHYS519,W2022,B+,3.3,3,
PHYS521-201709,PHYS521,F2017,A-,3.7,3,
PHYS521-201809,PHYS521,F2018,B+,3.3,3,
PHYS521-201909,PHYS521,F2019,B+,3.3,3,
PHYS521-202109,PHYS521,F2021,A,4.0,3,
PHYS534-202209,PHYS534,F2022,A,4.0,3,
PHYS534-202309,PHYS534,F2023,A,4.0,3,
PHYS551-201609,PHYS551,F2016,A,4.0,3,
PHYS551-201809,PHYS551,F2018,B+,3.3,3,
PHYS551-202109,PHYS551,F2021,A-,3.7,3,
PHYS551-202309,PHYS551,F2023,A,4.0,3,
PHYS557-201809,PHYS557,F2018,A-,3.7,3,
PHYS559-201909,PHYS559,F2019,B+,3.3,3,
PHYS567-201901,PHYS567,W2019,A-,3.7,3,
PLNT300-201809,PLNT300,F2018,A-,3.7,3,
PLNT300-202009,PLNT300,F2020,B+,3.3,3,
PLNT358-201409,PLNT358,F2014,B+,3.3,3,
PLNT358-201609,PLNT358,F2016,B+,3.3,3,
PLNT358-202109,PLNT358,F2021,B+,3.3,3,
PLNT358-202209,PLNT358,F2022,B,3.0,3,
PLNT358-202309,PLNT358,F2023,B+,3.3,3,
POLI200-201509,POLI200,F2015,B+,3.3,3,
POLI200-201609,POLI200,F2016,B+,3.3,3,
POLI200-201709,POLI200,F2017,B+,3.3,3,
POLI200-201809,POLI200,F2018,B+,3.3,3,
POLI200-201909,POLI200,F2019,B,3.0,3,
POLI200-202009,POLI200,F2020,B,3.0,3,
POLI210-201609,POLI210,F2016,B,3.0,3,
POLI210-201709,POLI210,F2017,B+,3.3,3,
POLI210-201805,POLI210,S2018,B,3.0,3,
POLI210-201809,POLI210,F2018,B+,3.3,3,
POLI210-201905,POLI210,S2019,B+,3.3,3,
POLI210-201909,POLI210,F2019,B,3.0,3,
POLI210-202005,POLI210,S2020,B,3.0,3,
POLI210-202009,POLI210,F2020,B+,3.3,3,
POLI210-202105,POLI210,S2021,B+,3.3,3,
POLI210-202109,POLI210,F2021,A-,3.7,3,
POLI210-202209,POLI210,F2022,B+,3.3,3,
POLI210-202309,POLI210,F2023,B+,3.3,3,
POLI211-201109,POLI211,F2011,B-,2.7,3,
POLI212-201409,POLI212,F2014,B,3.0,3,
POLI212-201509,POLI212,F2015,B,3.0,3,
POLI212-201701,POLI212,W2017,B,3.0,3,
POLI212-201801,POLI212,W2018,B+,3.3,3,
POLI212-201901,POLI212,W2019,B+,3.3,3,
POLI212-202209,POLI212,F2022,B,3.0,3,
POLI212-202309,POLI212,F2023,B+,3.3,3,
POLI221-201309,POLI221,F2013,B,3.0,3,
POLI221-201509,POLI221,F2015,B-,2.7,3,
POLI221-201609,POLI221,F2016,B,3.0,3,
POLI221-201709,POLI221,F2017,B,3.0,3,
POLI221-201809,POLI221,F2018,B,3.0,3,
POLI221-201909,POLI221,F2019,B,3.0,3,
POLI221-202009,POLI221,F2020,B+,3.3,3,
POLI221-202105,POLI221,S2021,B,3.0,3,
POLI221-202201,POLI221,W2022,B+,3.3,3,
POLI221-202209,POLI221,F2022,B+,3.3,3,
POLI221-202309,POLI221,F2023,B+,3.3,3,
POLI222-201401,POLI222,W2014,B+,3.3,3,
POLI222-201501,POLI222,W2015,B,3.0,3,
POLI222-201601,POLI222,W2016,B,3.0,3,
POLI222-201701,POLI222,W2017,B,3.0,3,
POLI222-201801,POLI222,W2018,B,3.0,3,
POLI222-201901,POLI222,W2019,B-,2.7,3,
POLI222-202101,POLI222,W2021,B+,3.3,3,
POLI222-202109,POLI222,F2021,B+,3.3,3,
POLI222-202301,POLI222,W2023,B-,2.7,3,
POLI222-202401,POLI222,W2024,B-,2.7,3,
POLI226-201601,POLI226,W2016,B,3.0,3,
POLI226-201701,POLI226,W2017,B+,3.3,3,
POLI226-201909,POLI226,F2019,B,3.0,3,
POLI226-202101,POLI226,W2021,B+,3.3,3,
POLI226-202201,POLI226,W2022,B,3.0,3,
POLI226-202209,POLI226,F2022,B+,3.3,3,
POLI227-201501,POLI227,W2015,B+,3.3,3,
POLI227-201601,POLI227,W2016,B+,3.3,3,
POLI227-201701,POLI227,W2017,B,3.0,3,
POLI227-201801,POLI227,W2018,B,3.0,3,
POLI227-201901,POLI227,W2019,B+,3.3,3,
POLI227-201905,POLI227,S2019,B+,3.3,3,
POLI227-202101,POLI227,W2021,B+,3.3,3,
POLI227-202201,POLI227,W2022,B+,3.3,3,
POLI227-202301,POLI227,W2023,B+,3.3,3,
POLI227-202401,POLI227,W2024,B+,3.3,3,
POLI227-202405,POLI227,S2024,B+,3.3,3,
POLI231-201409,POLI231,F2014,B,3.0,3,
POLI231-201601,POLI231,W2016,B,3.0,3,
POLI231-201609,POLI231,F2016,B,3.0,3,
POLI231-201701,POLI231,W2017,B-,2.7,3,
POLI231-201709,POLI231,F2017,B,3.0,3,
POLI231-201801,POLI231,W2018,B,3.0,3,
POLI231-201809,POLI231,F2018,B+,3.3,3,
POLI231-201901,POLI231,W2019,B,3.0,3,
POLI231-201909,POLI231,F2019,B+,3.3,3,
POLI231-202009,POLI231,F2020,B,3.0,3,
POLI231-202101,POLI231,W2021,B,3.0,3,
POLI231-202105,POLI231,S2021,B,3.0,3,
POLI231-202109,POLI231,F2021,B+,3.3,3,
POLI231-202201,POLI231,W2022,B,3.0,3,
POLI231-202205,POLI231,S2022,B,3.0,3,
POLI231-202209,POLI231,F2022,B,3.0,3,
POLI231-202301,POLI231,W2023,B,3.0,3,
POLI231-202309,POLI231,F2023,B+,3.3,3,
POLI231-202401,POLI231,W2024,B-,2.7,3,
POLI231-202405,POLI231,S2024,B,3.0,3,
POLI232-201501,POLI232,W2015,B,3.0,3,
POLI232-201509,POLI232,F2015,B,3.0,3,
POLI243-201301,POLI243,W2013,B+,3.3,3,
POLI243-201501,POLI243,W2015,B,3.0,3,
POLI243-201601,POLI243,W2016,B+,3.3,3,
POLI243-201701,POLI243,W2017,B,3.0,3,
POLI243-201801,POLI243,W2018,B,3.0,3,
POLI243-201901,POLI243,W2019,B,3.0,3,
POLI243-202101,POLI243,W2021,B+,3.3,3,
POLI243-202105,POLI243,S2021,B+,3.3,3,
POLI243-202201,POLI243,W2022,B+,3.3,3,
POLI243-202301,POLI243,W2023,B+,3.3,3,
POLI243-202401,POLI243,W2024,B+,3.3,3,
POLI244-201109,POLI244,F2011,B+,3.3,3,
POLI244-201309,POLI244,F2013,B,3.0,3,
POLI244-201409,POLI244,F2014,B,3.0,3,
POLI244-201509,POLI244,F2015,B+,3.3,3,
POLI244-201609,POLI244,F2016,B,3.0,3,
POLI244-201705,POLI244,S2017,B,3.0,3,
POLI244-201709,POLI244,F2017,B,3.0,3,
POLI244-201805,POLI244,S2018,B,3.0,3,
POLI244-201809,POLI244,F2018,B,3.0,3,
POLI244-201905,POLI244,S2019,A-,3.7,3,
POLI244-201909,POLI244,F2019,B+,3.3,3,
POLI244-202005,POLI244,S2020,B+,3.3,3,
POLI244-202009,POLI244,F2020,B+,3.3,3,
POLI244-202105,POLI244,S2021,B+,3.3,3,
POLI244-202109,POLI244,F2021,B-,2.7,3,
POLI244-202209,POLI244,F2022,B,3.0,3,
POLI244-202305,POLI244,S2023,B+,3.3,3,
POLI244-202309,POLI244,F2023,B,3.0,3,
POLI244-202405,POLI244,S2024,B+,3.3,3,
POLI311-201505,POLI311,S2015,B+,3.3,3,
POLI311-201509,POLI311,F2015,B+,3.3,3,
POLI311-201801,POLI311,W2018,A-,3.7,3,
POLI311-201901,POLI311,W2019,A-,3.7,3,
POLI311-202101,POLI311,W2021,A-,3.7,3,
POLI311-202201,POLI311,W2022,B+,3.3,3,
POLI311-202301,POLI311,W2023,A-,3.7,3,
POLI311-202401,POLI311,W2024,A-,3.7,3,
POLI313-202101,POLI313,W2021,A-,3.7,3,
POLI313-202201,POLI313,W2022,A-,3.7,3,
POLI313-202301,POLI313,W2023,B+,3.3,3,
POLI313-202401,POLI313,W2024,A-,3.7,3,
POLI316-202309,POLI316,F2023,A-,3.7,3,
POLI317-202401,POLI317,W2024,A-,3.7,3,
POLI318-201609,POLI318,F2016,B+,3.3,3,
POLI318-201709,POLI318,F2017,B+,3.3,3,
POLI318-201809,POLI318,F2018,B+,3.3,3,
POLI318-201909,POLI318,F2019,B+,3.3,3,
POLI318-202009,POLI318,F2020,B,3.0,3,
POLI318-202109,POLI318,F2021,B+,3.3,3,
POLI319-201601,POLI319,W2016,B+,3.3,3,
POLI319-201701,POLI319,W2017,B+,3.3,3,
POLI319-201801,POLI319,W2018,B+,3.3,3,
POLI319-201809,POLI319,F2018,B,3.0,3,
POLI319-201909,POLI319,F2019,B+,3.3,3,
POLI319-202009,POLI319,F2020,B+,3.3,3,
POLI319-202201,POLI319,W2022,B+,3.3,3,
POLI319-202209,POLI319,F2022,B+,3.3,3,
POLI319-202401,POLI319,W2024,B+,3.3,3,
POLI320-201809,POLI320,F2018,A-,3.7,3,
POLI320-202301,POLI320,W2023,B+,3.3,3,
POLI321-201701,POLI321,W2017,B+,3.3,3,
POLI321-201801,POLI321,W2018,B+,3.3,3,
POLI321-201901,POLI321,W2019,B,3.0,3,
POLI321-202101,POLI321,W2021,B+,3.3,3,
POLI321-202301,POLI321,W2023,A-,3.7,3,
POLI321-202401,POLI321,W2024,A-,3.7,3,
POLI322-202201,POLI322,W2022,B,3.0,3,
POLI322-202209,POLI322,F2022,B,3.0,3,
POLI324-201701,POLI324,W2017,B,3.0,3,
POLI324-201801,POLI324,W2018,B+,3.3,3,
POLI324-201901,POLI324,W2019,B+,3.3,3,
POLI324-202201,POLI324,W2022,B+,3.3,3,
POLI324-202301,POLI324,W2023,B+,3.3,3,
POLI324-202401,POLI324,W2024,B+,3.3,3,
POLI325-201509,POLI325,F2015,B-,2.7,3,
POLI325-201609,POLI325,F2016,B-,2.7,3,
POLI325-201709,POLI325,F2017,B-,2.7,3,
POLI325-202101,POLI325,W2021,A-,3.7,3,
POLI325-202109,POLI325,F2021,B+,3.3,3,
POLI325-202209,POLI325,F2022,B+,3.3,3,
POLI325-202309,POLI325,F2023,B+,3.3,3,
POLI327-201601,POLI327,W2016,B,3.0,3,
POLI327-201701,POLI327,W2017,B,3.0,3,
POLI327-201801,POLI327,W2018,B+,3.3,3,
POLI328-201601,POLI328,W2016,B,3.0,3,
POLI328-201709,POLI328,F2017,B+,3.3,3,
POLI328-202109,POLI328,F2021,B+,3.3,3,
POLI328-202301,POLI328,W2023,B+,3.3,3,
POLI329-201809,POLI329,F2018,B+,3.3,3,
POLI329-202301,POLI329,W2023,B+,3.3,3,
POLI329-202401,POLI329,W2024,B+,3.3,3,
POLI330-201601,POLI330,W2016,B+,3.3,3,
POLI330-201709,POLI330,F2017,B+,3.3,3,
POLI330-201901,POLI330,W2019,A-,3.7,3,
POLI331-201801,POLI331,W2018,A-,3.7,3,
POLI331-202309,POLI331,F2023,A-,3.7,3,
POLI333-201409,POLI333,F2014,B,3.0,3,
POLI333-201709,POLI333,F2017,B+,3.3,3,
POLI333-201809,POLI333,F2018,B+,3.3,3,
POLI333-201909,POLI333,F2019,B+,3.3,3,
POLI333-202009,POLI333,F2020,A-,3.7,3,
POLI333-202109,POLI333,F2021,B+,3.3,3,
POLI333-202209,POLI333,F2022,B+,3.3,3,
POLI333-202309,POLI333,F2023,B+,3.3,3,
POLI338-202305,POLI338,S2023,B+,3.3,3,
POLI339-201605,POLI339,S2016,B+,3.3,3,
POLI339-201909,POLI339,F2019,B+,3.3,3,
POLI339-202109,POLI339,F2021,B+,3.3,3,
POLI340-201609,POLI340,F2016,B+,3.3,3,
POLI340-201709,POLI340,F2017,B+,3.3,3,
POLI340-201809,POLI340,F2018,B,3.0,3,
POLI340-201909,POLI340,F2019,B,3.0,3,
POLI340-202009,POLI340,F2020,B+,3.3,3,
POLI340-202109,POLI340,F2021,B+,3.3,3,
POLI340-202301,POLI340,W2023,B,3.0,3,
POLI340-202309,POLI340,F2023,B,3.0,3,
POLI341-201901,POLI341,W2019,B+,3.3,3,
POLI341-202109,POLI341,F2021,A-,3.7,3,
POLI341-202209,POLI341,F2022,B+,3.3,3,
POLI341-202309,POLI341,F2023,B+,3.3,3,
POLI342-201801,POLI342,W2018,B+,3.3,3,
POLI342-201901,POLI342,W2019,B+,3.3,3,
POLI342-202209,POLI342,F2022,B+,3.3,3,
POLI342-202401,POLI342,W2024,B+,3.3,3,
POLI345-201609,POLI345,F2016,B+,3.3,3,
POLI345-201709,POLI345,F2017,B+,3.3,3,
POLI345-201909,POLI345,F2019,B,3.0,3,
POLI345-202009,POLI345,F2020,B+,3.3,3,
POLI345-202201,POLI345,W2022,B+,3.3,3,
POLI345-202301,POLI345,W2023,B+,3.3,3,
POLI346-201409,POLI346,F2014,B+,3.3,3,
POLI346-201509,POLI346,F2015,B+,3.3,3,
POLI346-201709,POLI346,F2017,B,3.0,3,
POLI346-201809,POLI346,F2018,B,3.0,3,
POLI346-201909,POLI346,F2019,B+,3.3,3,
POLI346-202009,POLI346,F2020,B+,3.3,3,
POLI346-202109,POLI346,F2021,B+,3.3,3,
POLI346-202209,POLI346,F2022,B+,3.3,3,
POLI347-201401,POLI347,W2014,B+,3.3,3,
POLI347-201501,POLI347,W2015,B+,3.3,3,
POLI347-201809,POLI347,F2018,B,3.0,3,
POLI347-201909,POLI347,F2019,B+,3.3,3,
POLI347-202101,POLI347,W2021,B+,3.3,3,
POLI347-202201,POLI347,W2022,B+,3.3,3,
POLI347-202401,POLI347,W2024,B+,3.3,3,
POLI348-202109,POLI348,F2021,B+,3.3,3,
POLI348-202301,POLI348,W2023,B+,3.3,3,
POLI348-202401,POLI348,W2024,B+,3.3,3,
POLI349-201709,POLI349,F2017,B,3.0,3,
POLI349-202209,POLI349,F2022,B+,3.3,3,
POLI350-201801,POLI350,W2018,B+,3.3,3,
POLI350-202109,POLI350,F2021,B+,3.3,3,
POLI350-202309,POLI350,F2023,A-,3.7,3,
POLI351-201501,POLI351,W2015,B+,3.3,3,
POLI352-201709,POLI352,F2017,B+,3.3,3,
POLI352-201901,POLI352,W2019,B,3.0,3,
POLI352-202009,POLI352,F2020,B+,3.3,3,
POLI352-202109,POLI352,F2021,B+,3.3,3,
POLI352-202301,POLI352,W2023,B+,3.3,3,
POLI352-202401,POLI352,W2024,B+,3.3,3,
POLI353-201709,POLI353,F2017,A-,3.7,3,
POLI353-201809,POLI353,F2018,B+,3.3,3,
POLI353-202005,POLI353,S2020,A-,3.7,3,
POLI354-201801,POLI354,W2018,B+,3.3,3,
POLI354-202201,POLI354,W2022,B+,3.3,3,
POLI354-202301,POLI354,W2023,B+,3.3,3,
POLI354-202309,POLI354,F2023,B+,3.3,3,
POLI355-201801,POLI355,W2018,A-,3.7,3,
POLI355-201901,POLI355,W2019,B+,3.3,3,
POLI355-202101,POLI355,W2021,B+,3.3,3,
POLI355-202201,POLI355,W2022,B,3.0,3,
POLI355-202301,POLI355,W2023,B,3.0,3,
POLI355-202309,POLI355,F2023,B,3.0,3,
POLI357-202101,POLI357,W2021,A-,3.7,3,
POLI357-202201,POLI357,W2022,B+,3.3,3,
POLI358-201801,POLI358,W2018,B+,3.3,3,
POLI358-201901,POLI358,W2019,B+,3.3,3,
POLI358-202109,POLI358,F2021,B+,3.3,3,
POLI358-202209,POLI358,F2022,A-,3.7,3,
POLI358-202309,POLI358,F2023,B+,3.3,3,
POLI359-201601,POLI359,W2016,B+,3.3,3,
POLI359-201701,POLI359,W2017,B+,3.3,3,
POLI359-201805,POLI359,S2018,B+,3.3,3,
POLI359-201901,POLI359,W2019,B+,3.3,3,
POLI359-201909,POLI359,F2019,B+,3.3,3,
POLI359-202301,POLI359,W2023,B+,3.3,3,
POLI360-201609,POLI360,F2016,B+,3.3,3,
POLI360-201801,POLI360,W2018,B+,3.3,3,
POLI360-201809,POLI360,F2018,B+,3.3,3,
POLI360-201909,POLI360,F2019,B+,3.3,3,
POLI360-202109,POLI360,F2021,B+,3.3,3,
POLI360-202209,POLI360,F2022,B,3.0,3,
POLI360-202309,POLI360,F2023,B+,3.3,3,
POLI361-201505,POLI361,S2015,B+,3.3,3,
POLI361-201601,POLI361,W2016,B,3.0,3,
POLI361-202205,POLI361,S2022,A-,3.7,3,
POLI362-201609,POLI362,F2016,B,3.0,3,
POLI362-201801,POLI362,W2018,B,3.0,3,
POLI362-201809,POLI362,F2018,B-,2.7,3,
POLI362-202101,POLI362,W2021,B,3.0,3,
POLI362-202201,POLI362,W2022,B,3.0,3,
POLI362-202301,POLI362,W2023,B+,3.3,3,
POLI363-202109,POLI363,F2021,B,3.0,3,
POLI363-202209,POLI363,F2022,B-,2.7,3,
POLI364-201509,POLI364,F2015,B,3.0,3,
POLI364-201609,POLI364,F2016,B,3.0,3,
POLI364-201709,POLI364,F2017,B,3.0,3,
POLI364-201909,POLI364,F2019,B,3.0,3,
POLI364-202101,POLI364,W2021,B+,3.3,3,
POLI364-202201,POLI364,W2022,B,3.0,3,
POLI364-202301,POLI364,W2023,B-,2.7,3,
POLI364-202401,POLI364,W2024,B,3.0,3,
POLI365-201701,POLI365,W2017,B-,2.7,3,
POLI365-201709,POLI365,F2017,B-,2.7,3,
POLI365-202209,POLI365,F2022,B,3.0,3,
POLI366-201701,POLI366,W2017,B,3.0,3,
POLI366-201705,POLI366,S2017,B,3.0,3,
POLI366-201905,POLI366,S2019,B,3.0,3,
POLI366-202005,POLI366,S2020,B+,3.3,3,
POLI367-201709,POLI367,F2017,B,3.0,3,
POLI367-201901,POLI367,W2019,B+,3.3,3,
POLI367-202101,POLI367,W2021,B+,3.3,3,
POLI369-201801,POLI369,W2018,B+,3.3,3,
POLI369-201909,POLI369,F2019,B+,3.3,3,
POLI369-202201,POLI369,W2022,B,3.0,3,
POLI369-202401,POLI369,W2024,B+,3.3,3,
POLI371-201505,POLI371,S2015,B,3.0,3,
POLI371-201709,POLI371,F2017,B,3.0,3,
POLI372-201509,POLI372,F2015,B,3.0,3,
POLI372-201609,POLI372,F2016,B,3.0,3,
POLI372-201801,POLI372,W2018,B,3.0,3,
POLI372-201901,POLI372,W2019,B,3.0,3,
POLI372-202209,POLI372,F2022,B,3.0,3,
POLI378-201609,POLI378,F2016,B,3.0,3,
POLI378-201801,POLI378,W2018,A-,3.7,3,
POLI378-201809,POLI378,F2018,B+,3.3,3,
POLI379-201709,POLI379,F2017,B,3.0,3,
POLI379-201805,POLI379,S2018,B+,3.3,3,
POLI379-201809,POLI379,F2018,B+,3.3,3,
POLI380-201609,POLI380,F2016,B-,2.7,3,
POLI380-201809,POLI380,F2018,B+,3.3,3,
POLI380-202101,POLI380,W2021,B+,3.3,3,
POLI380-202201,POLI380,W2022,B,3.0,3,
POLI380-202209,POLI380,F2022,B+,3.3,3,
POLI380-202401,POLI380,W2024,B+,3.3,3,
POLI381-201701,POLI381,W2017,B,3.0,3,
POLI381-201801,POLI381,W2018,B,3.0,3,
POLI381-201909,POLI381,F2019,B,3.0,3,
POLI410-201801,POLI410,W2018,B,3.0,3,
POLI410-201901,POLI410,W2019,B+,3.3,3,
POLI410-202009,POLI410,F2020,B+,3.3,3,
POLI410-202209,POLI410,F2022,A-,3.7,3,
POLI412-201609,POLI412,F2016,B,3.0,3,
POLI412-201909,POLI412,F2019,B+,3.3,3,
POLI412-202109,POLI412,F2021,B+,3.3,3,
POLI419-201709,POLI419,F2017,B+,3.3,3,
POLI422-202209,POLI422,F2022,B+,3.3,3,
POLI422-202309,POLI422,F2023,B+,3.3,3,
POLI423-201809,POLI423,F2018,B+,3.3,3,
POLI425-201701,POLI425,W2017,B,3.0,3,
POLI426-202009,POLI426,F2020,B,3.0,3,
POLI427-202109,POLI427,F2021,A-,3.7,3,
POLI427-202301,POLI427,W2023,B+,3.3,3,
POLI427-202309,POLI427,F2023,A-,3.7,3,
POLI431-202201,POLI431,W2022,B+,3.3,3,
POLI431-202401,POLI431,W2024,A-,3.7,3,
POLI432-202009,POLI432,F2020,A-,3.7,3,
POLI432-202201,POLI432,W2022,A-,3.7,3,
POLI433-202009,POLI433,F2020,A-,3.7,3,
POLI433-202209,POLI433,F2022,B-,2.7,3,
POLI433-202309,POLI433,F2023,A-,3.7,3,
POLI435-201901,POLI435,W2019,B,3.0,3,
POLI435-202009,POLI435,F2020,B+,3.3,3,
POLI435-202301,POLI435,W2023,B+,3.3,3,
POLI435-202401,POLI435,W2024,B+,3.3,3,
POLI437-201501,POLI437,W2015,B,3.0,3,
POLI437-201709,POLI437,F2017,B,3.0,3,
POLI441-201601,POLI441,W2016,B+,3.3,3,
POLI441-201709,POLI441,F2017,B+,3.3,3,
POLI441-201809,POLI441,F2018,B+,3.3,3,
POLI441-202109,POLI441,F2021,B,3.0,3,
POLI441-202209,POLI441,F2022,A-,3.7,3,
POLI444-201709,POLI444,F2017,B+,3.3,3,
POLI444-201809,POLI444,F2018,B,3.0,3,
POLI444-201901,POLI444,W2019,B+,3.3,3,
POLI444-201909,POLI444,F2019,B+,3.3,3,
POLI444-202101,POLI444,W2021,A-,3.7,3,
POLI444-202301,POLI444,W2023,A-,3.7,3,
POLI445-201509,POLI445,F2015,B+,3.3,3,
POLI445-201709,POLI445,F2017,B+,3.3,3,
POLI445-201809,POLI445,F2018,B+,3.3,3,
POLI445-201909,POLI445,F2019,B+,3.3,3,
POLI445-202009,POLI445,F2020,B+,3.3,3,
POLI445-202209,POLI445,F2022,B+,3.3,3,
POLI445-202401,POLI445,W2024,B+,3.3,3,
POLI446-202209,POLI446,F2022,B+,3.3,3,
POLI446-202401,POLI446,W2024,B-,2.7,3,
POLI448-201801,POLI448,W2018,B+,3.3,3,
POLI449-201601,POLI449,W2016,B+,3.3,3,
POLI449-201609,POLI449,F2016,B+,3.3,3,
POLI449-201909,POLI449,F2019,B+,3.3,3,
POLI450-201801,POLI450,W2018,B,3.0,3,
POLI450-201901,POLI450,W2019,B+,3.3,3,
POLI450-202201,POLI450,W2022,B+,3.3,3,
POLI451-201609,POLI451,F2016,B,3.0,3,
POLI451-201809,POLI451,F2018,B+,3.3,3,
POLI452-202101,POLI452,W2021,A-,3.7,3,
POLI470-202101,POLI470,W2021,B+,3.3,3,
POLI473-202301,POLI473,W2023,B+,3.3,3,
POLI474-201701,POLI474,W2017,B+,3.3,3,
POLI476-201601,POLI476,W2016,B+,3.3,3,
POLI476-201901,POLI476,W2019,B+,3.3,3,
POLI476-202301,POLI476,W2023,B+,3.3,3,
POLI476-202309,POLI476,F2023,B+,3.3,3,
POTH204-201809,POTH204,F2018,A,4.0,3,
POTH204-201909,POTH204,F2019,A,4.0,3,
POTH204-202009,POTH204,F2020,A,4.0,3,
